client_id,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
21154,2,266,0,False,False,
21155,2,452,0,False,False,
21156,3,347,0,False,False,
21157,2,114,0,False,False,
21158,11,34,0,False,False,
21159,2,113,0,False,False,
21160,4,122,0,False,False,
21161,5,48,0,False,False,
21162,2,80,0,False,False,
21163,2,104,0,False,False,
21164,2,94,0,False,False,
21165,2,70,0,False,False,
21166,5,121,0,False,False,
21167,3,145,0,False,False,
21168,2,61,0,False,False,
21169,2,143,0,False,False,
21170,2,172,0,False,False,
21171,3,71,0,False,False,
21172,3,45,0,False,False,
21173,2,91,0,False,False,
21174,4,513,0,False,False,
21175,3,92,0,False,False,
21176,2,89,0,False,False,
21177,2,96,0,False,False,
21178,2,115,0,False,False,
21179,2,121,0,False,False,
21180,4,119,0,False,False,
21181,2,176,0,False,False,
21182,5,507,0,False,False,
21183,3,69,0,False,False,
21184,3,98,0,False,False,
21185,2,195,0,False,False,
21186,2,104,0,False,False,
21187,3,515,0,False,False,
21188,4,86,0,False,False,
21189,2,40,0,False,False,
21190,3,100,0,False,False,
21191,12,27,0,False,False,
21192,3,97,0,False,False,
21193,2,166,0,False,False,
21194,2,309,0,False,True,
21195,2,113,0,False,False,
21196,2,124,0,False,False,
21197,3,207,0,False,False,
21198,3,90,0,False,False,
21199,2,100,0,False,False,
21200,2,219,0,False,False,
21201,2,129,0,False,False,
21202,2,128,0,False,False,
21203,4,75,0,False,False,
21204,2,67,0,False,False,
21205,2,111,0,False,False,
21206,2,498,0,False,False,
21207,2,203,0,False,False,
21208,7,96,0,False,False,
21209,4,111,0,False,False,
21210,7,245,0,False,False,
21211,2,585,0,False,False,
21212,7,140,0,False,False,
21213,2,240,0,False,False,
21214,2,235,0,False,False,
21215,4,98,0,False,False,
21216,2,129,0,False,False,
21217,2,315,0,False,False,
21218,5,147,0,False,False,
21219,4,134,0,False,False,
21220,4,95,0,False,False,
21221,1,63,0,False,False,
21222,4,431,0,False,False,
21223,2,29,0,False,False,
21224,2,197,0,False,False,
21225,1,93,0,False,False,
21226,2,697,0,False,True,
21227,1,168,0,False,False,
21228,1,280,0,False,False,
21229,1,80,0,False,False,
21230,1,209,0,False,False,
21231,1,201,0,False,False,
21232,4,119,0,False,False,
21233,1,306,0,False,False,
21234,1,161,0,False,False,
21235,3,36,0,False,False,
21236,1,29,0,False,False,
21237,1,79,0,False,False,
21238,1,192,0,False,False,
21239,1,199,0,False,False,
21240,1,144,0,False,False,
21241,1,702,0,False,False,
21242,1,331,0,False,False,
21243,1,111,0,False,False,
21244,1,471,0,False,False,
21245,2,142,0,False,False,
21246,2,58,0,False,False,
21247,3,68,0,False,False,
21248,1,79,0,False,False,
21249,5,102,0,False,False,
21250,3,87,0,False,False,
21251,1,128,0,False,False,
21252,1,114,0,False,False,
21253,3,170,0,False,False,
21254,1,101,0,False,False,
21255,2,263,0,False,False,
21256,3,80,0,False,False,
21257,2,52,0,False,False,
21258,4,254,0,False,False,
21259,1,571,0,False,False,
21260,2,173,0,False,False,
21261,1,150,0,False,False,
21262,1,70,0,False,False,
21263,5,204,0,False,False,
21264,1,130,0,False,False,
21265,1,191,0,False,False,
21266,1,147,0,False,False,
21267,4,65,0,False,False,
21268,1,781,0,False,False,
21269,2,74,0,False,False,
21270,7,80,0,False,False,
21271,2,66,0,False,False,
21272,2,91,0,False,False,
21273,10,280,0,False,False,
21274,1,956,0,False,True,
21275,3,346,0,False,False,
21276,1,212,0,False,False,
21277,2,143,0,False,False,
21278,2,93,0,False,False,
21279,2,65,0,False,False,
21280,3,103,0,False,False,
21281,3,119,0,False,False,
21282,4,271,0,False,False,
21283,2,223,0,False,False,
21284,4,199,0,False,False,
21285,3,1126,0,False,False,
21286,7,514,0,False,False,
21287,1,75,0,False,False,
21288,1,392,0,False,False,
21289,2,150,0,False,False,
21290,2,151,0,False,False,
21291,3,215,0,False,False,
21292,6,547,0,False,False,
21293,1,100,0,False,False,
21294,1,85,0,False,False,
21295,1,180,0,False,False,
21296,1,86,0,False,False,
21297,1,22,0,False,False,
21298,1,75,0,False,False,
21299,1,134,0,False,False,
21300,2,82,0,False,False,
21301,1,984,0,False,False,
21302,3,256,0,False,False,
21303,3,249,0,False,False,
21304,5,48,0,False,False,
21305,3,62,0,False,False,
21306,4,725,0,False,False,
21307,6,384,0,False,True,
21308,5,377,0,False,False,
21309,5,417,0,False,False,
21310,2,201,0,False,False,
21311,4,261,0,False,False,
21312,2,155,0,False,False,
21313,2,128,0,False,False,
21314,4,103,0,False,False,
21315,2,178,0,False,False,
21316,10,16,0,False,False,
21317,3,135,0,False,False,
21318,7,202,0,False,False,
21319,2,37,0,False,False,
21320,3,149,0,False,False,
21321,10,35,0,False,False,
21322,2,1364,0,False,False,
21323,6,166,0,False,False,
21324,3,286,0,False,False,
21325,3,213,0,False,False,
21326,3,59,0,False,False,
21327,4,207,0,False,False,
21328,6,73,0,False,False,
21329,5,1559,0,False,False,
21330,2,194,0,False,True,
21331,6,192,0,False,False,
21332,3,304,0,False,False,
21333,6,89,0,False,False,
21334,3,124,0,False,False,
21335,2,67,0,False,False,
21336,4,174,0,False,False,
21337,8,457,0,False,False,
21338,11,405,0,False,False,
21339,4,350,0,False,False,
21340,4,123,0,False,False,
21341,3,395,0,False,False,
21342,3,312,0,False,False,
21343,7,779,0,False,False,
21344,12,92,0,False,False,
21345,12,374,0,False,False,
21346,4,76,0,False,False,
21347,3,119,0,False,False,
21348,2,296,0,False,False,
21349,5,193,0,False,False,
21350,5,87,0,False,False,
21351,7,243,0,False,False,
21352,4,835,0,False,False,
21353,12,724,0,False,True,
21354,5,159,0,False,False,
21355,2,445,0,False,False,
21356,2,244,0,False,False,
21357,10,212,0,False,False,
21358,6,119,0,False,False,
21359,3,176,0,False,False,
21360,4,241,0,False,False,
21361,3,314,0,False,False,
21362,5,96,0,False,False,
21363,3,43,0,False,False,
21364,3,127,0,False,False,
21365,4,729,0,False,False,
21366,5,285,0,False,False,
21367,3,393,0,False,False,
21368,7,153,0,False,False,
21369,5,189,0,False,False,
21370,4,129,0,False,False,
21371,7,195,0,False,False,
21372,5,199,0,False,False,
21373,6,298,0,False,False,
21374,3,43,0,False,False,
21375,3,273,0,False,False,
21376,2,37,0,False,False,
21377,6,693,0,False,False,
21378,2,575,0,False,False,
21379,6,99,0,False,False,
21380,9,247,0,False,False,
21381,2,139,0,False,False,
21382,4,97,0,False,False,
21383,5,151,0,False,False,
21384,4,192,0,False,False,
21385,9,120,0,False,False,
21386,5,607,0,False,False,
21387,2,141,0,False,False,
21388,6,116,0,False,False,
21389,1,102,0,False,False,
21390,1,58,0,False,False,
21391,1,208,0,False,False,
21392,1,203,0,False,False,
21393,1,173,0,False,False,
21394,1,122,0,False,False,
21395,1,286,0,False,False,
21396,10,645,0,False,True,
21397,5,177,0,False,False,
21398,1,158,0,False,False,
21399,1,83,0,False,False,
21400,2,125,0,False,False,
21401,1,112,0,False,False,
21402,1,64,0,False,False,
21403,1,74,0,False,False,
21404,1,54,0,False,False,
21405,1,255,0,False,False,
21406,12,133,0,False,False,
21407,1,245,0,False,False,
21408,1,134,0,False,False,
21409,5,56,0,False,False,
21410,1,787,0,False,False,
21411,1,269,0,False,False,
21412,1,87,0,False,False,
21413,1,124,0,False,False,
21414,1,78,0,False,False,
21415,1,162,0,False,False,
21416,1,118,0,False,False,
21417,9,432,0,False,False,
21418,1,331,0,False,False,
21419,1,87,0,False,False,
21420,1,70,0,False,False,
21421,1,222,0,False,False,
21422,1,213,0,False,False,
21423,1,166,0,False,False,
21424,4,103,0,False,False,
21425,2,55,0,False,False,
21426,1,173,0,False,False,
21427,1,215,0,False,False,
21428,1,104,0,False,False,
21429,4,361,0,False,False,
21430,4,223,0,False,False,
21431,2,235,0,False,False,
21432,1,96,0,False,False,
21433,1,210,0,False,False,
21434,1,276,0,False,False,
21435,1,671,0,False,False,
21436,1,156,0,False,False,
21437,1,83,0,False,False,
21438,1,189,0,False,False,
21439,1,144,0,False,False,
21440,7,151,0,False,False,
21441,1,51,0,False,False,
21442,3,161,0,False,False,
21443,1,91,0,False,False,
21444,2,344,0,False,False,
21445,1,284,0,False,False,
21446,1,75,0,False,False,
21447,1,298,0,False,False,
21448,1,141,0,False,False,
21449,6,134,0,False,False,
21450,1,295,0,False,False,
21451,2,198,0,False,False,
21452,1,199,0,False,False,
21453,2,92,0,False,False,
21454,2,504,0,False,False,
21455,1,113,0,False,False,
21456,1,189,0,False,False,
21457,2,121,0,False,False,
21458,1,264,0,False,False,
21459,4,1293,0,False,True,
21460,2,359,0,False,False,
21461,1,150,0,False,False,
21462,1,74,0,False,False,
21463,2,227,0,False,False,
21464,8,129,0,False,False,
21465,10,125,0,False,False,
21466,4,323,0,False,False,
21467,3,234,0,False,False,
21468,1,101,0,False,False,
21469,1,193,0,False,False,
21470,6,128,0,False,False,
21471,1,260,0,False,False,
21472,2,133,0,False,False,
21473,1,242,0,False,False,
21474,1,501,0,False,False,
21475,1,109,0,False,False,
21476,1,339,0,False,False,
21477,1,149,0,False,False,
21478,1,76,0,False,False,
21479,1,256,0,False,False,
21480,1,332,0,False,False,
21481,2,111,0,False,False,
21482,1,290,0,False,False,
21483,1,58,0,False,False,
21484,3,80,0,False,False,
21485,2,186,0,False,False,
21486,4,195,0,False,False,
21487,3,119,0,False,False,
21488,2,115,0,False,False,
21489,8,145,0,False,False,
21490,5,145,0,False,False,
21491,3,126,0,False,False,
21492,1,100,0,False,False,
21493,2,204,0,False,False,
21494,1,178,0,False,False,
21495,1,202,0,False,False,
21496,1,41,0,False,False,
21497,1,125,0,False,False,
21498,2,225,0,False,False,
21499,2,160,0,False,False,
21500,1,139,0,False,False,
21501,1,118,0,False,False,
21502,3,97,0,False,False,
21503,3,127,0,False,False,
21504,3,391,0,False,False,
21505,1,143,0,False,False,
21506,1,166,0,False,False,
21507,1,130,0,False,False,
21508,1,398,0,False,False,
21509,1,276,0,False,False,
21510,2,159,0,False,False,
21511,1,452,0,False,False,
21512,1,73,0,False,False,
21513,2,129,0,False,False,
21514,1,195,0,False,False,
21515,1,167,0,False,False,
21516,1,306,0,False,False,
21517,4,117,0,False,False,
21518,1,194,0,False,False,
21519,2,133,0,False,False,
21520,2,156,0,False,False,
21521,1,679,0,False,False,
21522,3,175,0,False,False,
21523,1,190,0,False,False,
21524,3,109,0,False,False,
21525,1,409,0,False,False,
21526,2,176,0,False,False,
21527,1,122,0,False,False,
21528,1,406,0,False,False,
21529,4,598,0,False,False,
21530,2,92,0,False,False,
21531,3,113,0,False,False,
21532,2,222,0,False,False,
21533,13,183,0,False,False,
21534,2,90,0,False,False,
21535,2,188,0,False,False,
21536,6,275,0,False,False,
21537,2,96,0,False,False,
21538,17,21,0,False,False,
21539,2,163,0,False,False,
21540,13,28,0,False,False,
21541,3,950,0,False,True,
21542,7,56,0,False,False,
21543,4,679,0,False,False,
21544,4,99,0,False,False,
21545,2,129,0,False,False,
21546,3,120,0,False,False,
21547,2,35,0,False,False,
21548,2,687,0,False,True,
21549,1,74,0,False,False,
21550,1,94,0,False,False,
21551,1,224,0,False,False,
21552,3,158,0,False,False,
21553,1,292,0,False,False,
21554,2,208,0,False,False,
21555,1,121,0,False,False,
21556,1,163,0,False,False,
21557,2,155,0,False,False,
21558,3,73,0,False,False,
21559,1,469,0,False,False,
21560,1,115,0,False,False,
21561,1,146,0,False,False,
21562,2,1241,0,False,False,
21563,1,299,0,False,False,
21564,2,128,0,False,False,
21565,1,209,0,False,False,
21566,1,166,0,False,False,
21567,3,131,0,False,False,
21568,1,587,0,False,False,
21569,1,58,0,False,False,
21570,2,191,0,False,False,
21571,2,274,0,False,False,
21572,1,126,0,False,False,
21573,1,171,0,False,False,
21574,3,80,0,False,False,
21575,2,95,0,False,False,
21576,2,128,0,False,False,
21577,2,220,0,False,False,
21578,1,168,0,False,False,
21579,1,360,0,False,False,
21580,1,66,0,False,False,
21581,1,133,0,False,False,
21582,10,12,0,False,False,
21583,4,120,0,False,False,
21584,1,69,0,False,False,
21585,1,119,0,False,False,
21586,1,258,0,False,False,
21587,1,195,0,False,False,
21588,1,696,0,False,False,
21589,1,434,0,False,False,
21590,1,105,0,False,False,
21591,1,172,0,False,False,
21592,5,387,0,False,False,
21593,1,377,0,False,False,
21594,4,243,0,False,False,
21595,1,60,0,False,False,
21596,1,91,0,False,False,
21597,1,103,0,False,False,
21598,1,281,0,False,False,
21599,2,110,0,False,False,
21600,1,100,0,False,False,
21601,1,111,0,False,False,
21602,2,144,0,False,False,
21603,1,205,0,False,False,
21604,7,528,0,False,False,
21605,2,292,0,False,False,
21606,1,116,0,False,False,
21607,3,120,0,False,False,
21608,1,102,0,False,False,
21609,1,92,0,False,False,
21610,1,108,0,False,False,
21611,1,124,0,False,False,
21612,1,142,0,False,False,
21613,1,79,0,False,False,
21614,1,41,0,False,False,
21615,1,153,0,False,False,
21616,2,551,0,False,False,
21617,2,98,0,False,False,
21618,1,97,0,False,False,
21619,3,181,0,False,False,
21620,1,386,0,False,False,
21621,5,135,0,False,False,
21622,2,349,0,False,False,
21623,1,358,0,False,False,
21624,1,154,0,False,False,
21625,1,153,0,False,False,
21626,1,197,0,False,False,
21627,1,245,0,False,False,
21628,1,168,0,False,False,
21629,1,111,0,False,False,
21630,1,288,0,False,False,
21631,3,69,0,False,False,
21632,1,438,0,False,False,
21633,11,28,0,False,False,
21634,2,280,0,False,False,
21635,13,15,0,False,False,
21636,1,824,0,False,False,
21637,4,451,0,False,False,
21638,2,194,0,False,False,
21639,2,385,0,False,False,
21640,1,99,0,False,False,
21641,2,471,0,False,False,
21642,2,486,0,False,False,
21643,1,156,0,False,False,
21644,2,53,0,False,False,
21645,2,933,0,False,True,
21646,2,139,0,False,False,
21647,1,40,0,False,False,
21648,1,328,0,False,False,
21649,12,19,0,False,False,
21650,3,144,0,False,False,
21651,1,42,0,False,False,
21652,3,1059,0,False,False,
21653,3,117,0,False,False,
21654,3,149,0,False,False,
21655,2,1032,0,False,True,
21656,3,231,0,False,False,
21657,3,80,0,False,False,
21658,3,141,0,False,False,
21659,1,474,0,False,False,
21660,6,153,0,False,False,
21661,1,98,0,False,False,
21662,3,405,0,False,False,
21663,1,202,0,False,False,
21664,3,294,0,False,False,
21665,1,178,0,False,False,
21666,1,130,0,False,False,
21667,1,264,0,False,False,
21668,4,729,0,False,False,
21669,12,18,0,False,False,
21670,1,285,0,False,False,
21671,1,367,0,False,False,
21672,5,86,0,False,False,
21673,3,155,0,False,False,
21674,1,88,0,False,False,
21675,1,220,0,False,False,
21676,1,174,0,False,False,
21677,1,134,0,False,False,
21678,1,88,0,False,False,
21679,2,199,0,False,False,
21680,4,178,0,False,False,
21681,1,373,0,False,False,
21682,2,211,0,False,False,
21683,1,173,0,False,False,
21684,1,68,0,False,False,
21685,1,44,0,False,False,
21686,3,285,0,False,False,
21687,3,302,0,False,False,
21688,6,171,0,False,False,
21689,5,158,0,False,False,
21690,3,271,0,False,False,
21691,2,59,0,False,False,
21692,5,61,0,False,False,
21693,4,61,0,False,False,
21694,2,105,0,False,False,
21695,3,118,0,False,False,
21696,3,392,0,False,False,
21697,3,313,0,False,False,
21698,3,82,0,False,False,
21699,3,109,0,False,False,
21700,3,78,0,False,False,
21701,3,121,0,False,False,
21702,7,97,0,False,False,
21703,5,37,0,False,False,
21704,8,221,0,False,False,
21705,5,105,0,False,False,
21706,3,329,0,False,False,
21707,11,268,0,False,False,
21708,3,160,0,False,False,
21709,3,332,0,False,False,
21710,5,205,0,False,False,
21711,3,398,0,False,False,
21712,3,599,0,False,False,
21713,3,102,0,False,False,
21714,3,82,0,False,False,
21715,9,290,0,False,True,
21716,3,109,0,False,False,
21717,4,238,0,False,False,
21718,3,249,0,False,False,
21719,7,629,0,False,False,
21720,2,137,0,False,False,
21721,4,231,0,False,False,
21722,6,119,0,False,False,
21723,2,308,0,False,False,
21724,4,609,0,False,False,
21725,3,147,0,False,False,
21726,3,123,0,False,False,
21727,5,57,0,False,False,
21728,4,199,0,False,False,
21729,2,219,0,False,False,
21730,3,386,0,False,False,
21731,5,112,0,False,False,
21732,3,706,0,False,False,
21733,9,173,0,False,False,
21734,5,228,0,False,False,
21735,3,207,0,False,False,
21736,2,347,0,False,False,
21737,2,256,0,False,False,
21738,4,85,0,False,False,
21739,3,117,0,False,False,
21740,6,60,0,False,False,
21741,5,207,0,False,False,
21742,3,187,0,False,False,
21743,3,166,0,False,False,
21744,3,152,0,False,False,
21745,5,93,0,False,False,
21746,3,54,0,False,False,
21747,3,836,0,False,True,
21748,3,242,0,False,False,
21749,5,235,0,False,False,
21750,4,132,0,False,False,
21751,2,561,0,False,False,
21752,3,303,0,False,False,
21753,7,343,0,False,False,
21754,2,159,0,False,False,
21755,3,173,0,False,False,
21756,8,595,0,False,False,
21757,2,1200,0,False,False,
21758,3,695,0,False,False,
21759,11,100,0,False,False,
21760,4,103,0,False,False,
21761,1,480,0,False,True,
21762,4,46,0,False,False,
21763,4,125,0,False,False,
21764,4,108,0,False,False,
21765,5,131,0,False,False,
21766,3,129,0,False,False,
21767,3,118,0,False,False,
21768,3,113,0,False,False,
21769,4,80,0,False,False,
21770,4,83,0,False,False,
21771,5,150,0,False,False,
21772,4,582,0,False,False,
21773,4,68,0,False,False,
21774,9,190,0,False,False,
21775,3,117,0,False,False,
21776,3,143,0,False,False,
21777,3,183,0,False,False,
21778,3,264,0,False,False,
21779,1,216,0,False,False,
21780,1,127,0,False,False,
21781,1,43,0,False,False,
21782,1,154,0,False,False,
21783,1,649,0,False,True,
21784,1,155,0,False,False,
21785,1,72,0,False,False,
21786,1,162,0,False,False,
21787,1,30,0,False,False,
21788,1,89,0,False,False,
21789,3,81,0,False,False,
21790,2,50,0,False,False,
21791,1,134,0,False,False,
21792,1,86,0,False,False,
21793,1,142,0,False,False,
21794,1,64,0,False,False,
21795,2,377,0,False,False,
21796,1,73,0,False,False,
21797,1,55,0,False,False,
21798,1,76,0,False,False,
21799,1,240,0,False,False,
21800,1,153,0,False,False,
21801,1,160,0,False,False,
21802,1,120,0,False,False,
21803,1,68,0,False,False,
21804,2,104,0,False,False,
21805,1,87,0,False,False,
21806,2,256,0,False,False,
21807,1,322,0,False,False,
21808,1,156,0,False,False,
21809,1,50,0,False,False,
21810,2,132,0,False,False,
21811,1,64,0,False,False,
21812,4,18,0,False,False,
21813,1,483,0,False,False,
21814,1,212,0,False,False,
21815,4,64,0,False,False,
21816,3,329,0,False,False,
21817,1,239,0,False,False,
21818,1,90,0,False,False,
21819,1,129,0,False,False,
21820,1,150,0,False,False,
21821,1,295,0,False,False,
21822,1,60,0,False,False,
21823,1,25,0,False,False,
21824,1,133,0,False,False,
21825,1,127,0,False,False,
21826,1,138,0,False,False,
21827,2,391,0,False,False,
21828,1,228,0,False,False,
21829,1,128,0,False,False,
21830,1,140,0,False,False,
21831,1,88,0,False,False,
21832,1,243,0,False,False,
21833,1,97,0,False,False,
21834,1,192,0,False,False,
21835,2,340,0,False,False,
21836,1,921,0,False,True,
21837,1,157,0,False,False,
21838,1,142,0,False,False,
21839,1,84,0,False,False,
21840,1,113,0,False,False,
21841,1,500,0,False,False,
21842,1,179,0,False,False,
21843,1,53,0,False,False,
21844,1,195,0,False,False,
21845,2,155,0,False,False,
21846,4,72,0,False,False,
21847,1,467,0,False,True,
21848,2,112,0,False,False,
21849,1,83,0,False,False,
21850,1,70,0,False,False,
21851,1,231,0,False,False,
21852,1,312,0,False,False,
21853,1,543,0,False,True,
21854,2,152,0,False,False,
21855,2,124,0,False,False,
21856,2,158,0,False,False,
21857,2,82,0,False,False,
21858,2,110,0,False,False,
21859,3,90,0,False,False,
21860,1,104,0,False,False,
21861,1,80,0,False,False,
21862,4,428,0,False,False,
21863,2,193,0,False,False,
21864,2,158,0,False,False,
21865,1,97,0,False,False,
21866,1,339,0,False,False,
21867,1,351,0,False,False,
21868,1,202,0,False,False,
21869,1,153,0,False,False,
21870,2,203,0,False,False,
21871,3,552,0,False,True,
21872,1,106,0,False,False,
21873,2,79,0,False,False,
21874,2,117,0,False,False,
21875,1,89,0,False,False,
21876,1,322,0,False,False,
21877,1,60,0,False,False,
21878,1,93,0,False,False,
21879,1,1044,0,False,True,
21880,6,387,0,False,False,
21881,2,162,0,False,False,
21882,2,875,0,False,True,
21883,2,108,0,False,False,
21884,8,414,0,False,False,
21885,2,552,0,False,False,
21886,1,209,0,False,False,
21887,1,263,0,False,False,
21888,2,185,0,False,False,
21889,2,71,0,False,False,
21890,1,105,0,False,False,
21891,1,75,0,False,False,
21892,2,360,0,False,False,
21893,1,219,0,False,False,
21894,2,157,0,False,False,
21895,2,102,0,False,False,
21896,2,113,0,False,False,
21897,1,196,0,False,False,
21898,1,118,0,False,False,
21899,1,94,0,False,False,
21900,2,138,0,False,False,
21901,2,204,0,False,False,
21902,1,535,0,False,False,
21903,1,136,0,False,False,
21904,1,112,0,False,False,
21905,1,107,0,False,False,
21906,3,160,0,False,False,
21907,1,103,0,False,False,
21908,1,359,0,False,False,
21909,1,123,0,False,False,
21910,1,277,0,False,False,
21911,2,88,0,False,False,
21912,3,588,0,False,True,
21913,2,332,0,False,False,
21914,2,184,0,False,False,
21915,2,237,0,False,False,
21916,1,49,0,False,False,
21917,1,122,0,False,False,
21918,1,215,0,False,False,
21919,13,25,0,False,False,
21920,2,211,0,False,False,
21921,1,233,0,False,False,
21922,1,71,0,False,False,
21923,1,172,0,False,False,
21924,2,100,0,False,False,
21925,3,113,0,False,False,
21926,1,119,0,False,False,
21927,1,87,0,False,False,
21928,1,111,0,False,False,
21929,1,200,0,False,False,
21930,5,214,0,False,False,
21931,9,763,0,False,True,
21932,2,889,0,False,False,
21933,1,95,0,False,False,
21934,1,195,0,False,False,
21935,1,210,0,False,False,
21936,1,413,0,False,False,
21937,2,97,0,False,False,
21938,1,472,0,False,False,
21939,2,157,0,False,False,
21940,2,352,0,False,False,
21941,3,171,0,False,False,
21942,2,78,0,False,False,
21943,2,212,0,False,False,
21944,2,72,0,False,False,
21945,2,76,0,False,False,
21946,6,112,0,False,False,
21947,2,161,0,False,False,
21948,2,140,0,False,False,
21949,2,599,0,False,False,
21950,5,536,0,False,True,
21951,6,75,0,False,False,
21952,1,1740,0,False,False,
21953,1,56,0,False,False,
21954,2,513,0,False,False,
21955,5,744,0,False,False,
21956,1,177,0,False,False,
21957,3,184,0,False,False,
21958,2,62,0,False,False,
21959,3,194,0,False,False,
21960,2,94,0,False,False,
21961,2,88,0,False,False,
21962,2,398,0,False,False,
21963,2,259,0,False,False,
21964,1,77,0,False,False,
21965,2,329,0,False,False,
21966,1,239,0,False,False,
21967,1,414,0,False,False,
21968,1,252,0,False,False,
21969,1,90,0,False,False,
21970,2,116,0,False,False,
21971,2,113,0,False,False,
21972,2,127,0,False,False,
21973,2,447,0,False,False,
21974,2,88,0,False,False,
21975,2,157,0,False,False,
21976,11,15,0,False,False,
21977,2,173,0,False,False,
21978,2,203,0,False,False,
21979,5,471,0,False,False,
21980,1,82,0,False,False,
21981,1,162,0,False,False,
21982,1,174,0,False,False,
21983,4,188,0,False,False,
21984,3,1408,0,False,True,
21985,1,132,0,False,False,
21986,2,70,0,False,False,
21987,1,293,0,False,False,
21988,1,102,0,False,False,
21989,1,118,0,False,False,
21990,1,584,0,False,False,
21991,1,718,0,False,True,
21992,1,174,0,False,False,
21993,1,58,0,False,False,
21994,2,69,0,False,False,
21995,2,797,0,False,False,
21996,1,95,0,False,False,
21997,1,94,0,False,False,
21998,3,921,0,False,True,
21999,2,605,0,False,False,
22000,1,174,0,False,False,
22001,1,111,0,False,False,
22002,1,245,0,False,False,
22003,3,443,0,False,False,
22004,1,176,0,False,False,
22005,10,156,0,False,False,
22006,1,552,0,False,False,
22007,1,280,0,False,False,
22008,5,243,0,False,False,
22009,3,358,0,False,False,
22010,3,430,0,False,False,
22011,2,132,0,False,False,
22012,3,380,0,False,False,
22013,3,327,0,False,False,
22014,2,627,0,False,True,
22015,3,251,0,False,False,
22016,2,175,0,False,False,
22017,2,687,0,False,False,
22018,6,395,0,False,False,
22019,3,696,0,False,False,
22020,3,175,0,False,False,
22021,3,304,0,False,False,
22022,1,129,0,False,False,
22023,1,132,0,False,False,
22024,1,291,0,False,False,
22025,1,420,0,False,False,
22026,7,216,0,False,False,
22027,2,975,0,False,False,
22028,4,881,0,False,False,
22029,3,157,0,False,False,
22030,4,92,0,False,False,
22031,3,135,0,False,False,
22032,3,252,0,False,False,
22033,3,93,0,False,False,
22034,4,68,0,False,False,
22035,5,174,0,False,False,
22036,3,170,0,False,False,
22037,3,165,0,False,False,
22038,4,89,0,False,False,
22039,3,141,0,False,False,
22040,12,237,0,False,False,
22041,4,67,0,False,False,
22042,2,116,0,False,False,
22043,6,896,0,False,False,
22044,3,53,0,False,False,
22045,5,625,0,False,True,
22046,3,147,0,False,False,
22047,4,63,0,False,False,
22048,13,76,0,False,False,
22049,3,79,0,False,False,
22050,3,113,0,False,False,
22051,2,133,0,False,False,
22052,3,559,0,False,False,
22053,6,273,0,False,False,
22054,4,83,0,False,False,
22055,3,37,0,False,False,
22056,3,113,0,False,False,
22057,3,50,0,False,False,
22058,4,66,0,False,False,
22059,4,209,0,False,False,
22060,2,703,0,False,True,
22061,2,345,0,False,False,
22062,3,138,0,False,False,
22063,3,341,0,False,False,
22064,8,78,0,False,False,
22065,3,210,0,False,False,
22066,7,41,0,False,False,
22067,3,134,0,False,False,
22068,2,208,0,False,False,
22069,3,109,0,False,False,
22070,3,66,0,False,False,
22071,3,125,0,False,False,
22072,3,173,0,False,False,
22073,5,188,0,False,False,
22074,3,160,0,False,False,
22075,3,124,0,False,False,
22076,3,99,0,False,False,
22077,2,196,0,False,False,
22078,3,381,0,False,False,
22079,3,83,0,False,False,
22080,2,126,0,False,False,
22081,3,181,0,False,False,
22082,8,221,0,False,False,
22083,7,195,0,False,False,
22084,4,226,0,False,False,
22085,4,678,0,False,False,
22086,6,44,0,False,False,
22087,9,46,0,False,False,
22088,4,278,0,False,False,
22089,3,162,0,False,False,
22090,4,225,0,False,False,
22091,3,153,0,False,False,
22092,3,77,0,False,False,
22093,3,96,0,False,False,
22094,7,135,0,False,False,
22095,3,99,0,False,False,
22096,6,96,0,False,False,
22097,2,1464,0,False,False,
22098,3,111,0,False,False,
22099,4,320,0,False,False,
22100,3,220,0,False,False,
22101,3,111,0,False,False,
22102,4,462,0,False,False,
22103,3,92,0,False,False,
22104,3,432,0,False,False,
22105,9,286,0,False,False,
22106,9,169,0,False,False,
22107,4,182,0,False,False,
22108,1,96,0,False,False,
22109,1,398,0,False,False,
22110,1,163,0,False,False,
22111,1,444,0,False,False,
22112,1,310,0,False,False,
22113,1,209,0,False,False,
22114,1,189,0,False,False,
22115,1,147,0,False,False,
22116,7,444,0,False,False,
22117,1,199,0,False,False,
22118,3,151,0,False,False,
22119,1,66,0,False,False,
22120,1,115,0,False,False,
22121,3,246,0,False,False,
22122,1,63,0,False,False,
22123,1,971,0,False,False,
22124,1,210,0,False,False,
22125,1,79,0,False,False,
22126,1,311,0,False,False,
22127,7,140,0,False,False,
22128,1,137,0,False,False,
22129,1,98,0,False,False,
22130,1,218,0,False,False,
22131,1,152,0,False,False,
22132,1,102,0,False,False,
22133,3,211,0,False,False,
22134,1,331,0,False,False,
22135,1,238,0,False,False,
22136,1,164,0,False,False,
22137,2,250,0,False,False,
22138,1,150,0,False,False,
22139,4,82,0,False,False,
22140,1,396,0,False,False,
22141,3,351,0,False,False,
22142,1,273,0,False,False,
22143,1,246,0,False,False,
22144,1,103,0,False,False,
22145,1,121,0,False,False,
22146,1,429,0,False,False,
22147,1,167,0,False,False,
22148,1,139,0,False,False,
